50000 1000
108 199 23
35 218 134
97 213 154
26 43 181
85 133 211
25 72 252
160 148 165
166 252 83
151 23 162
82 237 10
20 205 27
225 130 85
106 65 100
252 132 130
10 181 243
249 130 202
191 219 105
225 19 50
135 252 61
180 188 93
94 167 86
88 173 154
212 109 30
116 112 146
103 225 79
16 7 139
62 59 145
69 139 27
167 161 139
51 170 157
140 102 95
111 43 61
60 220 241
147 151 2
188 188 3
240 48 160
1 50 24
132 28 76
129 44 248
111 129 187
199 31 182
8 226 43
215 152 66
4 0 20
204 134 190
121 131 62
149 217 194
196 132 88
91 53 19
225 53 240
203 238 172
195 186 31
71 246 138
14 33 115
76 25 48
96 14 124
172 247 105
42 151 79
88 47 250
19 57 71
76 12 133
4 61 112
73 59 84
38 1 109
22 92 99
219 166 158
145 115 148
71 33 254
234 216 45
183 169 173
44 103 46
238 71 176
82 238 89
39 140 162
178 124 143
88 131 188
232 55 237
27 93 206
183 151 16
188 184 107
248 81 12
36 229 182
34 65 241
167 13 62
39 98 76
232 252 165
135 227 186
204 89 82
196 246 58
94 61 236
53 152 121
169 208 46
36 42 76
236 95 203
74 49 96
179 51 229
5 86 210
10 184 133
159 169 41
193 49 108
91 9 93
32 28 59
158 52 25
175 55 45
14 232 131
153 143 1
166 157 150
188 219 153
9 115 17
177 131 42
160 205 65
253 95 56
46 229 224
151 121 60
141 65 102
85 8 253
48 133 138
238 238 104
63 84 17
253 72 231
40 170 49
104 99 59
29 220 22
189 51 174
207 133 68
188 220 37
165 189 112
64 79 76
15 27 185
214 247 46
30 103 250
166 68 114
119 209 12
171 17 206
188 89 204
79 85 68
208 241 128
155 119 152
61 109 170
166 170 114
36 108 163
158 111 50
217 123 146
230 64 76
34 77 119
251 222 140
105 184 50
12 39 121
132 25 97
176 10 114
148 39 87
157 175 136
85 142 27
4 217 79
57 10 79
68 19 87
252 146 103
7 87 145
4 226 110
130 77 106
59 54 14
106 9 234
253 196 5
20 9 172
33 4 120
134 210 153
199 5 248
18 231 197
1 140 250
73 90 73
0 159 137
98 77 84
107 31 42
36 204 223
30 197 100
183 202 90
131 217 158
131 143 150
86 214 223
202 150 102
26 112 33
248 175 100
25 79 222
85 203 253
246 238 211
238 226 202
90 61 184
225 219 201
111 77 179
188 233 52
92 177 149
186 166 52
148 249 180
205 132 249
204 184 146
49 86 100
15 148 170
122 234 92
142 193 72
126 123 26
252 225 10
191 226 142
188 210 39
157 38 122
101 64 34
34 112 24
94 79 229
53 132 115
241 197 91
45 126 99
219 152 183
73 5 101
206 183 57
169 101 163
106 213 185
241 108 119
218 42 247
156 226 119
234 192 145
174 139 0
81 242 95
189 42 76
104 228 62
13 24 96
176 59 24
14 160 84
197 164 44
32 115 128
247 126 50
30 65 237
88 100 240
32 211 118
177 129 152
238 166 130
82 93 221
110 110 176
163 144 128
211 106 238
12 179 67
72 91 193
158 80 110
121 235 30
47 53 158
62 206 59
225 87 25
160 128 45
59 238 12
64 223 12
117 234 83
209 192 62
232 164 168
78 115 120
120 155 116
13 59 194
51 161 122
202 85 33
60 41 85
97 23 48
195 37 187
47 161 152
102 238 122
233 139 20
57 196 218
208 5 234
186 74 223
175 20 175
241 230 153
98 68 103
194 206 8
99 148 16
18 55 131
188 97 142
139 122 83
30 217 193
207 137 74
115 4 143
45 154 119
162 73 94
133 245 170
114 80 101
227 72 57
171 67 26
196 51 173
79 188 49
78 192 8
6 196 243
224 12 201
243 113 252
120 204 195
219 31 182
50 96 43
35 117 194
165 219 229
61 57 53
227 136 89
51 46 211
165 193 77
95 251 64
10 241 58
204 233 16
67 96 9
180 77 106
92 186 185
168 199 151
173 107 229
30 65 167
188 44 254
128 207 95
147 72 59
187 49 77
81 226 126
223 107 224
131 181 21
144 7 32
127 242 204
136 140 212
134 229 174
46 232 31
16 33 10
52 205 111
249 215 165
230 89 138
158 81 73
63 120 183
51 193 195
244 123 118
223 64 240
9 239 209
68 37 185
231 18 149
74 124 122
172 211 104
130 90 140
89 209 2
105 121 151
224 207 183
25 103 141
91 100 220
194 74 29
152 135 181
120 135 253
173 150 217
76 246 234
89 233 115
200 145 181
114 166 238
185 11 30
198 180 124
162 147 152
76 200 118
3 10 229
141 10 154
238 55 241
126 184 76
143 233 105
104 135 15
95 103 218
239 14 48
184 202 5
138 165 208
218 227 82
23 93 149
3 139 27
238 43 4
93 197 79
136 64 231
31 113 203
45 217 96
178 87 92
11 121 109
118 39 128
218 126 155
120 247 246
76 226 0
32 144 40
8 234 55
61 98 210
176 73 169
11 171 92
54 150 183
137 182 123
112 34 200
112 72 169
58 182 228
124 67 113
33 20 217
22 103 240
206 143 19
69 220 240
187 41 205
208 47 102
179 179 207
156 37 56
7 49 228
104 57 78
56 220 158
104 246 44
17 88 88
99 224 126
109 98 165
83 151 130
177 22 205
82 234 1
227 142 85
41 253 66
37 229 75
163 218 2
247 198 166
120 119 134
103 243 122
168 220 79
202 65 113
99 91 246
56 92 248
96 144 72
90 17 146
242 247 63
165 13 77
233 97 232
113 236 13
92 195 162
133 209 235
95 137 130
54 21 113
15 245 193
126 3 68
83 210 48
125 12 192
168 115 71
24 61 254
5 1 251
128 246 76
223 62 209
171 223 89
58 106 101
72 8 163
92 11 140
182 213 122
141 40 224
228 220 139
231 148 218
60 239 208
36 37 235
188 58 143
24 32 23
144 125 202
82 4 53
66 123 82
133 187 221
30 237 103
74 218 195
167 201 233
79 167 174
178 171 82
145 38 53
201 187 155
198 10 153
4 124 81
203 25 120
244 111 175
123 221 166
176 132 230
128 247 211
101 142 216
31 188 180
69 229 91
82 137 172
123 182 156
161 105 234
61 82 77
135 184 52
213 111 82
78 68 144
242 101 144
38 3 247
67 161 134
116 22 215
11 138 131
89 59 237
228 59 45
207 154 123
231 42 85
14 239 150
119 25 181
201 22 37
123 28 112
79 165 86
4 238 50
218 63 15
146 110 201
211 94 169
164 165 230
112 174 119
131 41 14
132 70 152
136 156 10
236 52 164
43 87 253
46 41 54
240 47 13
189 71 184
217 103 153
126 250 178
191 74 106
184 25 188
17 15 214
113 5 212
89 226 144
83 210 225
236 219 82
62 63 15
97 160 102
5 27 155
1 145 251
0 96 76
49 162 56
89 59 239
138 13 165
95 157 32
68 27 199
114 240 33
121 215 180
209 141 49
102 128 135
118 169 72
52 37 71
80 190 219
132 249 114
218 175 125
1 7 52
180 214 200
222 221 134
214 132 153
81 220 73
87 37 37
163 32 42
251 215 66
205 128 92
71 143 23
168 47 73
159 128 17
227 137 107
27 122 77
183 101 141
246 146 95
67 14 5
127 39 211
145 63 79
175 253 169
59 66 51
227 200 65
97 190 181
176 224 246
12 251 86
153 3 181
192 131 157
17 178 208
33 80 189
149 14 73
101 77 160
116 162 136
40 65 129
244 105 67
254 124 191
188 110 176
119 127 83
153 118 32
5 153 210
78 128 224
214 222 3
26 102 33
129 99 192
18 174 253
14 1 47
232 12 12
77 226 251
152 213 124
212 191 117
85 206 188
22 57 50
52 63 141
33 204 193
44 42 227
92 43 62
74 130 152
239 231 141
142 80 49
51 131 50
139 238 183
67 63 119
146 193 227
8 165 50
7 59 175
99 187 77
72 187 139
168 199 117
145 126 31
99 135 23
147 30 36
138 94 22
191 1 189
30 105 228
223 175 203
123 144 198
88 213 99
230 14 148
147 58 78
64 31 196
145 134 88
4 10 65
222 224 221
197 236 84
91 8 10
184 10 194
221 218 206
227 101 238
209 236 142
198 110 76
175 229 47
89 224 169
233 169 202
178 153 131
87 51 74
42 81 198
70 245 99
137 133 148
165 150 199
162 3 171
112 159 3
206 251 132
18 208 128
227 68 43
0 46 31
248 184 231
127 211 239
77 160 215
137 178 15
104 239 66
151 71 144
238 88 243
189 34 44
47 51 188
63 232 104
100 187 4
0 180 3
241 22 9
164 222 235
23 148 40
145 124 237
104 132 103
211 201 238
220 186 87
166 228 181
184 77 97
248 53 142
184 191 104
241 206 185
101 50 95
11 218 134
122 114 4
207 46 127
125 156 78
53 28 136
138 221 33
93 58 38
175 86 97
234 126 179
221 237 4
97 148 254
30 118 73
219 118 211
166 67 127
157 248 94
236 202 48
225 41 64
194 196 16
86 166 106
227 36 205
113 91 186
232 93 224
56 240 244
122 21 80
59 17 191
45 62 254
96 99 23
84 81 169
2 151 154
246 211 78
223 149 28
25 93 175
143 214 49
88 224 76
127 1 173
129 82 241
121 94 130
180 180 15
80 219 218
8 188 96
238 134 3
81 142 135
176 181 87
2 49 238
55 110 19
133 158 93
206 98 84
221 100 249
83 215 211
219 173 118
23 8 134
76 210 21
56 120 142
94 240 48
191 217 235
249 211 147
217 151 164
168 243 33
78 152 15
53 145 177
99 124 135
209 134 81
131 10 6
137 217 139
121 95 115
244 18 113
123 97 120
101 170 2
239 233 21
245 91 148
27 60 41
109 25 84
19 15 127
15 62 118
82 224 6
162 242 198
8 100 124
11 137 122
254 79 149
237 110 71
197 167 126
130 189 14
138 224 149
10 150 105
47 133 232
116 159 42
140 11 111
151 142 13
124 138 246
213 219 108
105 148 16
246 127 24
131 182 26
38 175 118
206 96 251
86 200 172
172 215 193
74 193 199
33 8 238
9 108 19
216 146 116
248 209 82
186 138 52
97 117 33
15 2 99
141 8 20
23 217 209
230 151 15
205 16 119
149 75 149
30 191 227
56 14 105
50 210 160
248 70 1
112 4 126
80 14 134
195 133 233
199 146 186
56 187 12
83 211 62
202 22 106
29 162 178
98 224 53
83 113 147
207 54 150
168 223 143
90 168 187
210 132 189
49 66 45
129 214 81
141 154 118
219 57 78
119 195 104
69 205 155
204 164 122
111 5 181
136 192 124
111 25 65
183 123 100
192 15 75
65 1 193
44 32 174
199 152 206
81 246 20
238 18 147
55 254 187
145 72 211
129 79 196
69 110 123
200 140 238
183 137 74
90 61 171
174 20 147
168 2 106
187 182 172
80 49 223
44 112 213
169 252 216
79 176 156
28 83 15
107 204 138
214 101 47
102 172 172
210 8 133
246 145 206
27 139 8
30 221 208
236 36 2
152 11 90
102 69 226
227 252 122
13 164 159
75 156 237
162 181 138
70 53 210
124 253 40
149 47 171
3 103 127
69 147 15
0 232 89
62 177 66
79 145 142
240 65 67
104 105 52
69 250 145
49 141 121
190 1 55
230 126 188
62 74 163
215 48 85
206 206 37
184 75 91
199 1 24
78 112 240
201 68 177
206 52 17
152 136 217
62 43 126
14 165 113
199 184 62
152 20 46
63 176 75
185 89 43
63 27 48
34 23 166
216 194 223
168 142 154
30 246 12
29 35 125
144 192 85
218 100 114
207 140 179
108 131 201
107 105 218
27 168 219
76 248 49
81 26 5
102 155 44
154 225 150
127 165 75
184 180 122
200 175 58
101 171 145
133 26 121
141 199 114
23 7 44
237 210 251
220 159 182
18 116 192
85 101 102
242 205 87
107 135 105
187 6 155
212 244 214
67 69 209
161 161 130
68 120 54
97 59 204
2 114 2
176 14 85
214 103 20
16 223 6
142 87 65
77 129 139
35 232 145
17 172 250
131 107 240
154 51 240
4 227 155
136 144 91
144 188 12
78 161 94
61 247 9
54 137 239
150 70 221
195 150 52
167 234 33
199 246 143
157 43 205
56 150 36
77 102 67
54 12 82
71 1 223
226 112 253
61 26 64
174 218 210
27 98 88
123 114 107
200 22 173
195 223 122
180 193 115
157 58 14
222 18 116
217 184 233
147 146 64
164 209 182
254 32 62
239 79 81
237 106 145
225 28 174
220 5 102
235 248 238
219 182 53
104 183 235
58 30 174
226 217 237
44 105 205
53 37 164
80 148 192
0 41 36
223 60 146
214 14 39
250 20 31
77 75 232
168 75 145
16 72 121
54 195 101
48 60 172
97 112 237
230 143 25
53 19 11
224 30 171
162 195 174
128 100 227
235 65 135
95 12 13
174 132 136
130 9 151
109 115 38
100 47 246
131 81 62
52 77 194
64 239 247
212 142 175
108 75 105
54 140 99
247 114 210
80 177 180
150 145 148
122 178 227
88 248 44
109 173 227
228 209 68
35 87 105
17 76 42
109 125 47
165 191 228
22 0 208
26 190 235
148 75 29
106 225 164
247 164 123
125 65 39
148 55 116
3 237 82
199 242 225
179 25 249
10 140 47
17 38 175
73 29 220
130 155 220
90 161 254
239 44 201
234 89 2
89 105 242
223 95 185
147 39 213
238 17 112
12 74 208
94 229 158
55 156 224
229 155 231
180 226 239
224 21 37
85 80 58
39 7 85
204 252 129
92 200 241
56 28 222
234 105 234
0 74 2
199 36 34
83 129 9
120 127 159
206 110 17
100 46 115
129 133 251
11 199 249
50 51 134
242 117 239
79 160 23
123 1 154
206 197 117
211 207 213
155 46 11
240 45 164
10 42 217
65 37 130
93 100 161
117 85 157
222 141 77
212 51 141
30 249 106
66 86 14
133 233 127
73 72 138
13 104 248
113 20 16
27 145 75
193 190 196
141 106 217
81 28 6
11 113 155
68 232 241
191 35 213
148 96 150
114 152 46
67 18 30
77 73 152
249 121 105
129 120 238
28 80 217
35 60 247
235 149 194
50 2 130
236 108 229
81 221 110
108 27 150
118 196 171
27 168 117
25 191 40
29 105 60
108 225 215
117 77 159
176 92 150
239 86 19
118 196 50
231 31 25
147 128 21
96 24 51
57 99 236
13 79 214
98 35 216
84 207 165
5 146 206
51 59 169
246 17 245
194 124 114
92 82 123
225 67 25
238 66 147
153 162 190
140 37 10
189 9 245
212 122 82
234 64 24
155 29 145
211 209 238
215 22 204
131 209 19
15 123 94
250 69 122
139 211 185
74 129 54
216 119 248
6 87 41
28 118 88
214 14 33
165 0 22
111 25 80
232 240 170
110 144 218
196 33 216
185 193 102
61 47 8
243 1 21
82 127 224
99 87 232
98 205 164
12 62 51
111 21 212
166 235 9
140 236 166
189 70 72
201 10 205
111 245 186
253 249 214
232 205 248
195 226 144
161 183 27
139 22 151
49 195 92
1 203 74
79 16 40
53 64 75
100 224 130
230 158 81
112 179 37
19 57 33
155 77 178
29 93 110
240 118 138
170 42 181
246 191 52
31 53 84
70 180 157
159 226 110
236 77 157
225 93 208
135 239 106
56 58 94
246 140 67
96 20 214
92 198 97
139 241 239
180 8 100
161 53 168
225 139 233
98 120 216
190 205 177
243 169 87
187 196 249
3 86 237
178 112 128
45 100 72
185 171 111
180 221 50
158 199 20
132 13 61
184 88 3
143 148 155
145 82 139
21 161 230
64 232 130
159 109 174
212 110 78
205 14 16
41 50 217
43 193 204
54 38 80
124 157 135
184 180 88
166 122 50
119 206 34
4 238 211
62 59 132
204 34 153
22 182 38
84 204 58
124 207 212
181 203 208
117 249 142
253 225 157
187 185 200
137 213 165
161 16 101
229 250 26
148 132 30
198 158 36
250 73 99
150 84 60
158 222 5
44 169 190
250 12 4
183 82 44
184 19 25
110 167 109
204 207 210
220 171 88
170 151 72
47 74 189
91 204 236
156 137 120
91 105 204
66 121 171
60 8 207
225 52 164
24 80 210
139 22 191
9 226 227
69 147 52
203 94 230
212 169 227
209 47 95
174 226 196
83 201 226
135 85 19
157 63 170
59 161 12
222 110 138
0 210 58
42 216 132
10 73 10
95 158 78
44 67 4
2 106 16
142 197 249
234 81 40
12 145 46
54 191 149
55 95 119
239 187 17
71 93 231
195 23 251
3 238 101
210 142 76
108 29 160
99 236 236
122 43 208
29 186 73
29 158 242
116 38 113
170 139 148
15 125 169
122 73 9
66 20 31
92 244 224
26 239 171
221 62 147
177 9 226
19 224 105
243 144 225
38 187 163
136 87 212
249 192 185
7 106 208
66 154 21
157 253 164
160 59 154
77 141 73
217 134 210
232 46 36
168 236 129
165 68 142
214 66 246
83 118 58
54 142 133
205 91 98
249 118 149
127 50 39
18 63 177
96 24 124
73 18 115
33 142 162
211 160 239
34 59 239
186 42 245
132 164 222
158 56 37
146 28 93
82 236 91
179 181 247
86 14 123
17 147 125
4 154 67
137 118 90
124 80 46
50 205 238
147 23 57
176 55 165
66 93 109
200 208 213
130 92 200
0 102 119
98 135 81
20 254 19
179 46 129
221 15 153
215 22 42
132 11 104
135 33 201
62 80 39
39 28 114
133 192 80
228 147 44
109 23 47
156 113 42
103 225 2
254 207 30
136 223 19
203 1 227
78 3 165
223 143 126
101 165 114
119 101 156
150 45 202
0 1 218
161 152 69
221 162 88
35 76 120
147 140 176
84 204 81
108 62 195
202 232 210
196 124 203
101 46 82
202 40 228
172 94 191
183 113 32
31 112 241
167 12 198
107 42 81
236 9 32
134 92 156
190 166 222
205 62 104
50 17 106
205 121 138
153 113 68
221 251 107
24 181 164
99 9 118
148 81 90
206 83 254
126 31 247
228 188 169
57 223 193
95 233 39
247 161 168
172 163 204
57 38 15
130 144 153
138 128 63
118 154 149
11 38 56
172 132 5
63 23 214
133 73 185
198 198 155
175 211 56
158 24 60
168 250 110
71 9 194
10 101 157
247 247 171
53 103 223
108 13 239
138 33 2
4 19 134
68 79 64
176 192 190
223 128 200
195 127 33
33 194 237
197 51 68
138 15 157
118 166 20
213 165 244
222 238 159
28 150 116
150 19 89
70 177 70
163 91 113
42 239 78
250 25 221
223 56 178
207 15 142
50 42 44
148 35 62
103 9 13
6 189 236
50 215 198
86 180 112
43 37 195
164 14 30
55 91 169
109 128 150
192 142 92
184 1 189
208 163 66
110 192 220
93 60 67
247 66 39
128 149 36
21 157 243
123 66 65
89 248 143
242 40 33
232 24 59
48 41 237
213 23 251
95 15 46
97 231 109
169 195 79
232 2 156
174 199 189
130 121 223
201 164 49
244 36 209
181 54 151
136 12 45
83 219 195
195 242 196
129 68 3
73 152 82
7 124 127
117 196 168
96 30 0
190 99 247
188 84 233
103 84 78
99 38 35
249 35 130
88 56 179
171 248 6
137 92 233
180 50 133
117 93 96
213 91 127
118 160 47
91 97 246
39 54 215
236 62 64
222 254 124
129 79 204
110 44 199
78 40 81
46 251 124
254 83 204
52 123 146
40 113 149
128 181 94
178 151 159
185 50 224
34 213 56
79 251 136
42 197 35
207 147 128
162 248 248
169 146 191
18 225 59
240 103 86
49 251 177
244 224 250
69 64 96
229 20 143
109 157 150
182 212 220
84 97 8
128 130 32
109 237 27
147 20 95
231 86 115
252 24 180
197 178 42
78 106 243
74 34 189
99 226 176
117 87 151
207 163 204
246 47 58
253 148 100
150 27 133
50 37 111
55 13 34
161 135 217
139 223 197
143 109 58
111 58 12
148 18 17
86 18 169
30 14 195
61 184 116
211 177 155
54 100 95
166 146 187
12 17 221
27 96 130
41 151 201
83 186 50
199 140 170
133 230 130
74 148 28
134 9 131
175 13 57
