100000 30000
76 156 115
31 220 165
234 155 14
107 144 107
126 139 141
141 196 104
181 253 113
33 210 129
189 85 73
159 106 79
78 30 204
227 15 215
106 15 233
199 1 170
151 4 197
127 194 223
184 88 202
183 91 207
74 136 90
86 75 206
227 125 179
46 132 20
229 9 35
140 26 67
172 64 177
116 61 62
64 84 60
118 46 202
70 40 49
182 23 107
223 194 18
246 252 23
182 142 10
143 61 85
24 193 97
61 203 127
32 95 236
212 245 102
140 198 55
173 29 163
241 140 221
236 2 247
195 75 28
58 60 133
56 18 2
98 90 15
223 29 92
52 162 205
144 30 123
206 106 183
252 88 219
28 228 251
98 250 95
52 234 87
174 253 73
1 138 9
231 172 192
147 163 74
15 118 234
130 153 121
164 111 179
6 178 151
110 250 34
216 125 209
103 55 118
153 234 82
226 101 103
225 212 177
11 189 159
74 124 97
131 193 184
185 129 190
44 62 188
156 229 218
130 198 34
255 231 151
56 161 85
4 206 199
151 11 4
223 249 25
163 251 5
180 109 138
255 40 13
95 232 231
129 46 186
186 176 15
73 116 189
243 249 132
103 40 42
198 53 95
71 209 127
143 192 102
48 84 195
42 45 113
45 105 180
87 188 23
84 74 145
251 163 109
93 113 110
63 143 56
52 195 143
68 32 76
221 61 115
56 214 254
125 68 108
170 201 243
12 178 94
141 97 41
88 224 132
158 181 5
170 50 74
215 115 126
122 156 152
185 91 215
251 60 163
235 215 178
206 17 112
96 194 105
30 255 191
39 169 253
53 182 139
95 3 73
194 169 77
151 63 47
167 134 111
95 214 84
92 23 14
178 200 86
63 5 115
217 116 18
106 139 191
118 83 135
134 86 20
233 167 229
32 201 49
106 26 168
65 213 97
116 39 240
104 110 209
217 128 50
151 137 36
103 54 149
217 238 164
221 132 110
24 75 40
246 147 235
10 127 10
127 117 103
175 103 210
239 214 235
42 198 200
220 2 123
185 177 81
85 89 134
231 74 72
204 106 223
26 42 78
97 240 162
200 61 174
159 221 53
214 30 68
69 170 73
193 171 220
19 74 110
100 238 38
158 43 143
130 167 165
243 46 41
0 53 138
254 233 239
243 233 2
113 187 110
69 114 175
6 86 118
236 195 209
243 241 219
161 100 198
89 74 67
74 160 44
134 172 172
102 13 138
68 64 201
250 134 172
98 209 83
24 237 209
15 238 128
252 226 134
18 232 93
167 232 250
15 72 224
128 252 45
165 106 226
220 172 15
201 193 168
8 186 197
76 213 78
43 93 145
113 107 41
94 75 11
245 158 30
88 89 228
64 34 50
47 3 252
112 81 71
68 22 120
191 13 118
226 159 61
55 81 254
250 181 235
171 2 13
108 40 45
207 106 100
14 64 82
56 191 71
149 136 185
177 144 170
156 234 87
42 25 196
121 86 200
122 87 212
69 243 122
23 197 201
130 27 34
114 12 89
64 17 147
242 91 81
225 43 55
59 233 61
181 157 35
131 30 238
166 212 206
40 95 92
213 147 14
113 185 226
158 226 81
121 104 195
76 34 152
151 87 200
37 16 96
192 137 42
107 236 207
159 247 159
72 153 55
75 136 98
159 234 156
140 85 11
115 159 221
10 160 9
16 249 57
70 3 64
90 36 243
187 239 27
126 20 184
164 251 110
112 191 0
58 148 177
75 227 22
218 44 236
255 147 243
20 123 48
220 153 228
110 69 74
82 133 39
248 145 253
220 63 220
76 35 190
139 78 30
182 51 104
44 254 229
133 69 161
190 126 35
116 87 139
66 2 188
218 147 241
113 130 49
196 170 11
243 231 79
209 23 125
106 27 199
140 145 222
39 105 233
207 212 121
110 54 155
173 36 34
53 180 242
0 190 80
68 35 254
11 10 98
184 216 52
179 241 160
56 68 251
101 213 41
248 245 67
180 124 182
216 61 194
158 68 104
133 104 226
96 11 224
224 11 10
204 15 41
11 86 228
148 16 209
130 104 65
228 205 248
114 165 88
251 226 23
195 158 136
152 31 5
196 84 111
83 252 30
167 204 7
205 98 11
219 174 8
199 237 199
175 191 125
194 70 93
103 229 45
70 178 117
253 84 243
47 173 146
221 174 184
78 95 12
147 231 215
75 5 93
101 218 72
38 76 144
149 247 92
55 54 92
131 117 17
86 16 111
247 50 74
215 168 83
171 166 180
22 44 92
71 153 169
37 214 185
59 160 1
169 1 187
248 236 240
114 198 223
176 218 214
3 179 226
155 245 50
121 194 110
207 141 117
146 18 145
140 21 5
128 36 41
237 110 165
7 222 134
84 237 60
127 245 95
201 24 102
167 25 70
96 23 214
175 52 96
5 189 203
81 125 249
73 62 106
226 152 251
3 212 61
61 108 93
110 140 164
102 26 113
174 193 11
200 88 24
23 103 222
172 185 84
198 69 25
151 145 154
55 201 35
5 239 189
58 240 229
99 115 139
237 71 2
232 85 110
179 69 98
187 161 129
69 138 210
250 177 59
63 210 65
246 62 233
112 205 158
193 149 39
105 164 208
111 156 206
70 249 80
125 16 78
188 46 161
228 105 171
130 171 181
214 208 208
144 162 185
210 173 31
245 235 110
115 19 58
209 94 31
252 178 64
97 234 93
37 152 84
200 217 88
151 42 248
170 8 167
200 60 254
205 46 50
107 206 3
110 223 124
184 242 129
164 187 102
196 196 199
50 71 52
80 159 6
51 94 3
143 85 217
147 211 37
254 129 213
166 167 44
150 53 139
84 216 231
226 40 246
252 159 207
28 79 214
14 91 3
128 57 222
243 83 228
204 99 105
37 132 146
91 247 122
53 160 155
198 199 23
39 55 251
80 244 18
41 253 33
153 203 32
14 18 141
172 132 234
190 145 63
119 130 181
10 61 11
105 233 183
143 160 140
238 161 72
30 37 174
31 10 42
194 47 126
200 191 130
208 153 9
226 231 39
138 40 29
212 243 201
23 189 204
131 84 2
61 44 190
47 160 247
117 109 178
154 230 167
20 98 186
39 213 229
78 77 144
221 254 251
156 161 146
36 165 120
57 154 73
216 46 135
159 24 211
192 79 217
67 250 52
215 182 91
76 202 39
49 75 231
187 60 171
248 64 70
147 160 104
254 138 227
147 137 124
3 17 215
202 61 65
179 194 27
187 44 141
16 60 253
98 201 145
53 151 44
170 12 253
183 18 38
135 106 106
181 88 180
94 123 96
70 100 54
226 245 107
104 178 240
74 79 125
18 90 115
175 252 113
40 240 122
93 208 248
49 11 10
85 193 25
98 218 229
225 152 11
97 183 101
165 130 84
121 181 23
121 18 3
115 252 18
98 135 40
15 53 163
49 59 18
14 127 63
206 104 81
45 227 252
29 198 229
128 52 156
223 176 134
160 137 175
198 27 139
196 232 67
239 44 153
16 74 184
14 18 136
42 124 44
44 139 231
239 193 85
82 8 12
99 86 103
60 87 238
36 241 0
137 64 55
109 50 36
139 41 61
28 82 117
203 166 83
10 75 3
231 170 49
80 241 80
45 67 140
155 92 56
166 113 164
87 234 252
251 68 157
67 107 249
186 127 149
133 115 190
163 139 21
216 205 1
56 116 231
101 198 155
217 205 217
20 204 149
26 80 5
219 117 134
210 46 40
134 247 197
139 164 117
60 150 0
201 193 136
137 123 28
124 236 254
210 168 93
16 55 22
26 180 85
55 132 124
209 202 170
186 215 227
247 238 189
32 192 218
195 161 135
164 160 177
120 31 153
94 237 117
242 181 7
174 194 136
14 214 111
162 74 74
42 39 81
147 62 211
196 72 36
77 1 87
194 214 131
17 44 222
117 126 222
193 137 150
78 86 92
114 178 97
80 90 231
65 107 67
57 67 194
22 230 219
132 174 124
82 19 197
124 225 230
213 33 234
27 136 223
171 117 86
190 250 8
217 244 228
108 190 88
81 29 204
210 176 247
129 64 240
245 198 96
68 44 2
173 152 182
13 201 253
193 83 72
137 148 120
80 166 23
123 2 107
82 50 67
200 139 7
113 186 64
118 2 106
76 240 142
48 39 145
174 56 6
166 230 24
80 176 39
24 96 245
136 7 1
113 103 142
149 87 3
142 207 135
44 65 145
128 192 175
128 15 146
49 118 224
126 172 247
79 240 156
129 89 122
116 59 158
94 32 118
45 119 255
124 211 146
46 41 149
206 192 23
56 56 101
11 165 208
29 56 93
157 25 254
230 11 159
77 101 48
62 111 133
51 227 227
245 120 102
215 165 236
202 227 198
177 138 187
134 236 154
55 70 217
73 5 62
200 7 124
184 10 205
56 125 169
47 84 156
209 94 138
172 109 101
99 154 146
180 70 22
22 48 54
213 11 39
228 192 88
119 5 172
16 222 210
201 213 236
140 16 146
113 213 106
225 178 131
255 148 237
116 99 99
126 40 230
213 196 156
14 96 137
149 5 149
84 34 144
83 31 185
118 168 19
97 20 68
140 169 202
237 44 248
250 62 63
186 112 20
92 130 107
225 247 251
61 202 100
30 239 201
165 146 98
106 204 212
26 76 122
194 229 37
90 76 47
255 208 90
70 228 62
140 57 91
67 25 203
68 148 43
35 27 63
86 203 175
62 61 196
127 129 227
46 228 5
213 153 214
253 118 29
125 147 68
137 146 128
120 136 69
223 29 234
57 143 62
237 60 84
125 10 13
139 95 35
64 196 88
50 37 8
172 72 193
8 86 250
80 213 18
156 47 200
42 96 13
21 195 44
49 50 221
230 135 37
83 158 121
47 7 236
47 63 70
51 151 250
120 47 211
188 26 254
244 121 78
167 58 27
86 28 172
12 184 255
25 0 226
227 138 229
214 107 229
225 98 157
142 170 37
2 115 247
16 181 127
6 191 40
238 148 26
107 10 230
66 11 19
123 179 122
56 17 109
16 54 67
24 118 161
24 251 39
111 148 211
138 170 22
101 140 90
149 239 56
197 89 27
180 137 204
103 230 114
190 118 236
36 13 166
115 214 146
102 24 151
197 242 36
159 38 12
77 72 99
238 39 76
244 16 161
195 239 42
225 26 13
99 181 150
37 96 4
23 254 98
229 215 95
153 167 61
99 63 135
168 200 26
51 167 171
131 181 166
45 227 208
130 56 158
161 200 49
93 234 89
77 147 132
189 208 143
172 237 16
254 88 182
118 121 159
82 67 163
231 58 101
190 209 115
185 130 252
238 23 103
183 3 32
140 84 182
63 37 173
54 100 149
145 126 219
253 93 217
20 171 105
252 53 160
222 57 198
42 175 171
60 37 97
237 223 44
23 71 9
205 205 124
41 147 188
82 233 44
200 7 229
11 34 190
19 135 177
78 30 252
139 114 159
67 164 125
60 146 134
45 132 139
96 68 41
63 247 54
128 169 70
190 55 200
208 52 214
99 236 36
156 102 110
57 250 51
26 75 97
88 16 29
12 18 74
6 3 211
97 47 71
126 188 178
242 180 102
124 10 153
219 116 170
18 143 4
213 176 171
80 146 219
162 190 11
63 239 133
66 90 198
26 208 85
1 22 127
213 75 39
194 91 95
191 177 33
130 132 146
26 116 152
53 103 27
107 182 189
153 244 126
139 9 227
55 54 211
209 216 177
224 2 92
132 185 68
71 31 99
87 135 235
180 190 121
33 38 67
21 68 158
160 169 198
16 196 145
27 22 209
225 72 8
248 47 24
110 26 28
183 40 17
153 82 51
155 220 12
107 99 32
176 46 57
113 195 191
249 98 175
27 80 70
71 103 174
114 10 13
78 66 8
181 126 226
210 188 53
34 39 54
42 44 131
170 141 221
86 192 170
27 208 155
95 52 243
218 88 231
80 57 105
170 206 37
72 49 33
44 106 180
234 4 211
67 185 244
195 163 217
73 181 232
208 78 87
91 158 47
241 29 8
28 24 211
227 145 52
239 186 18
230 152 180
225 68 134
113 6 92
119 127 180
59 126 97
205 92 51
109 79 70
132 246 10
60 208 227
69 143 222
22 49 237
106 55 106
107 30 98
28 76 197
31 255 65
235 169 151
115 214 45
8 74 128
205 101 212
95 41 115
200 132 142
75 119 72
22 137 85
141 42 239
73 186 63
255 133 228
125 157 21
106 51 64
124 55 116
166 208 88
10 195 50
193 1 157
185 72 66
178 15 233
181 83 219
52 163 109
12 246 152
85 166 171
47 226 54
0 4 246
246 97 252
181 11 239
98 160 111
210 243 114
201 232 187
125 114 104
106 126 21
233 1 88
120 219 161
105 139 170
181 184 50
81 223 215
85 145 147
139 60 23
35 232 215
237 90 57
14 2 77
98 184 168
131 210 25
9 240 53
12 254 193
92 246 136
192 61 154
55 176 216
173 165 179
124 201 59
242 77 24
197 147 71
0 121 133
143 251 190
146 97 65
24 102 245
128 77 138
93 229 57
35 172 136
98 93 204
195 187 134
51 156 175
189 233 46
24 172 241
100 0 208
229 166 194
76 173 110
93 7 245
58 101 174
172 95 112
103 141 156
111 92 58
218 174 212
205 208 2
96 150 52
131 88 177
60 65 233
112 103 22
54 163 44
128 203 231
31 54 174
126 142 159
52 145 54
172 243 4
157 142 81
4 30 107
233 216 209
172 98 223
227 151 142
219 46 62
206 148 47
65 196 69
2 80 13
81 29 58
147 8 35
129 161 241
226 183 14
127 52 101
64 63 116
241 136 224
158 120 244
70 234 212
198 250 192
38 222 199
79 226 122
188 72 144
70 172 134
216 177 16
155 79 183
72 5 16
181 102 72
144 221 128
211 221 160
75 71 67
126 28 96
240 136 156
231 124 30
252 104 228
25 123 31
201 33 114
146 56 170
130 136 127
248 241 144
158 109 140
171 154 169
101 94 98
94 218 248
115 130 84
122 56 37
134 28 207
126 112 1
179 131 105
132 34 144
87 105 181
111 174 229
59 115 213
204 132 21
186 139 222
181 55 8
28 42 122
113 42 252
206 147 92
20 95 87
226 1 94
159 108 209
123 99 72
29 83 21
60 40 15
234 70 251
146 93 203
201 12 95
47 116 133
213 118 253
212 165 29
117 123 20
143 65 199
159 120 116
73 48 60
124 189 18
200 37 111
190 147 229
200 199 61
12 200 104
29 188 116
223 10 52
219 1 57
148 4 219
227 223 41
94 15 4
88 238 140
25 244 22
221 14 247
142 186 206
197 138 61
54 118 51
62 234 176
26 52 131
94 150 163
10 2 113
3 161 55
63 148 225
199 74 123
164 55 236
205 162 57
54 54 255
236 191 127
108 203 107
240 114 34
207 101 12
252 43 155
51 140 27
36 31 233
113 192 199
196 95 82
231 216 95
38 5 71
151 152 158
89 139 252
38 23 79
106 93 13
166 98 138
27 175 109
94 134 247
129 229 123
20 252 191
24 246 213
130 66 145
116 241 145
64 156 12
174 142 250
59 95 118
166 164 155
158 173 172
141 218 67
144 252 108
73 47 47
233 72 84
244 17 238
119 27 152
75 42 97
126 45 71
108 7 16
168 193 239
54 76 170
179 182 129
219 5 116
218 186 202
221 170 222
145 107 9
119 174 210
141 160 110
49 236 2
195 152 39
109 232 173
143 177 107
171 160 255
61 54 24
47 80 168
93 171 109
38 27 113
32 173 234
65 175 141
5 11 89
142 176 64
96 97 22
227 184 172
229 10 254
128 167 178
51 195 175
150 86 62
184 9 248
179 47 116
144 157 239
77 244 239
222 155 133
0 94 205
44 120 164
132 14 51
88 150 128
16 214 60
191 198 171
142 250 137
98 222 148
175 153 111
63 212 245
149 141 236
109 156 50
156 201 143
38 42 18
61 88 25
165 142 115
131 37 146
131 167 228
186 204 20
113 19 202
85 249 125
15 4 176
223 31 185
174 36 103
6 105 241
220 77 164
111 59 104
246 89 81
175 148 9
210 55 124
232 247 79
173 59 215
18 97 144
50 40 50
123 60 167
87 35 27
237 2 190
37 5 46
54 1 173
45 114 246
118 200 83
245 21 253
162 104 104
12 25 149
148 165 93
158 69 18
151 238 243
41 89 105
14 143 111
152 151 32
60 228 161
152 247 61
229 86 201
237 87 220
194 124 45
218 133 51
170 113 44
143 115 138
128 224 52
182 184 214
17 94 26
66 225 205
240 67 12
187 202 209
209 72 76
248 29 60
246 248 213
42 38 190
161 93 108
230 14 43
225 112 68
23 70 71
52 126 253
255 12 147
98 12 27
105 225 246
52 99 210
234 211 225
2 237 229
38 183 153
93 163 54
159 223 63
27 216 131
254 166 54
152 41 145
127 128 200
15 6 199
127 61 234
247 31 233
75 250 75
158 79 214
86 124 51
227 47 133
95 154 228
82 145 204
121 152 54
181 121 96
179 239 120
212 138 16
90 250 224
255 53 76
75 195 163
99 44 152
174 108 103
178 170 183
156 230 181
81 215 218
6 214 80
226 67 163
144 50 233
6 3 9
190 39 57
221 130 54
143 210 117
143 41 42
231 132 147
95 70 8
22 250 104
149 83 136
14 152 48
185 6 35
205 48 73
234 246 144
36 103 154
63 241 152
109 41 159
8 125 251
26 63 141
143 82 40
200 142 224
211 87 90
128 11 22
29 98 179
209 116 122
140 103 242
151 0 14
220 114 121
28 36 91
141 231 126
135 76 204
43 196 223
37 0 105
66 144 98
116 167 220
146 44 84
196 66 164
103 172 3
185 104 211
225 229 251
92 136 109
134 251 245
143 124 246
122 176 126
244 61 47
59 33 88
123 106 203
59 129 168
192 211 113
231 221 211
144 200 9
199 184 237
244 80 70
190 25 199
34 94 223
249 178 151
46 81 241
183 192 98
74 12 112
189 123 161
205 110 218
200 21 0
70 66 66
32 201 4
18 83 183
188 122 95
167 81 209
219 140 121
167 14 121
183 76 96
78 163 101
156 130 157
215 36 68
137 42 86
220 206 160
6 110 123
51 122 208
152 117 116
222 102 26
193 83 161
11 9 30
122 31 91
129 199 117
163 156 213
119 6 243
161 22 223
136 16 107
28 77 226
95 222 28
89 89 124
207 104 235
131 51 157
223 94 59
54 240 160
241 168 201
193 198 16
98 229 115
51 10 94
6 254 150
49 125 7
88 189 126
143 191 89
83 255 238
9 207 99
126 246 11
201 61 253
215 211 51
240 30 164
243 187 0
164 106 35
14 236 130
120 38 150
162 28 114
201 158 104
73 130 28
132 138 218
61 13 63
250 97 0
154 216 101
55 39 195
179 97 99
153 243 28
118 157 179
133 27 162
81 89 146
134 181 0
35 165 62
84 235 145
138 74 196
112 197 48
20 233 64
238 222 74
91 7 62
170 61 170
162 194 148
188 154 205
55 64 144
12 95 129
170 144 121
17 247 197
5 169 109
18 194 56
38 4 165
164 166 88
204 238 254
53 2 164
236 18 180
41 49 184
9 96 42
238 12 191
184 138 193
204 101 2
206 87 246
222 6 41
142 199 119
63 16 93
220 95 93
206 77 78
0 208 206
210 75 187
48 33 148
156 73 148
151 80 226
11 143 236
60 109 87
33 68 154
153 175 72
139 184 59
107 86 70
191 29 9
252 47 50
9 81 25
5 14 121
24 9 193
183 234 222
8 22 1
7 167 210
66 146 137
20 129 74
244 234 224
157 170 249
118 104 76
149 153 129
201 197 77
188 230 76
97 219 86
37 119 14
86 153 164
220 218 218
127 66 98
203 123 130
65 8 120
254 68 198
142 35 194
27 21 250
225 135 97
62 201 153
27 71 217
117 7 16
168 239 194
137 139 66
12 4 132
46 98 55
196 114 125
201 44 21
225 7 167
221 211 70
199 1 141
84 98 51
110 151 105
12 244 39
42 73 107
232 86 204
150 60 209
17 152 131
47 16 146
245 76 151
193 171 228
190 148 33
157 44 41
59 118 100
89 189 221
131 239 198
25 124 120
97 253 114
30 169 230
103 99 218
240 214 98
5 222 29
130 110 101
174 143 84
202 225 249
148 39 53
235 59 245
147 190 170
250 83 165
198 9 156
251 66 80
96 173 192
70 221 104
130 226 91
1 175 107
